shipper_name,recipient_name,count
C11-0000834-LIC (KORBEN LABS LLC),C9-0000210-LIC (BAYQUEEN),4
C11-0000834-LIC (KORBEN LABS LLC),C9-0000241-LIC (IRIE CARE LLC),4
C11-0000834-LIC (KORBEN LABS LLC),"C9-0000255-LIC (OSMINOG, LLC)",20
C11-0000834-LIC (KORBEN LABS LLC),"C9-0000265-LIC (PRIMETIMING, LLC)",2
C11-0000834-LIC (KORBEN LABS LLC),C9-0000316-LIC (COASTAL CARE ORGANICS INC.),1
C11-0000834-LIC (KORBEN LABS LLC),C9-0000392-LIC (TOP SHELF),1
C11-0000834-LIC (KORBEN LABS LLC),C9-0000412-LIC (THE GOOD LEAF LLC),1
C11-0000834-LIC (KORBEN LABS LLC),"CDPH-10002731 (Korben Labs, LLC)",2
"C11-0000835-LIC (BLUEGILL INTEGRATED GEOPONICS II, LLC)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",2
C11-0000840-LIC (American Cannabis Distribution Company Inc.),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
"C11-0000881-LIC (2103 D, LLC)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
C11-0000914-LIC (GREEN LEAF CAREGIVERS),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",13
"C11-0000915-LIC (The Distributr, LLC)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",3
"C11-0000918-LIC (CAPTAIN KIRK SERVICES, INC.)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
"C11-0000919-LIC (420-3, LLC)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
"C11-0000919-LIC (420-3, LLC)",C10-0000596-LIC (ROYAL APOTHECARY L.L.C.),6
C11-0000924-LIC (HIGHER PURPOSE DISTRIBUTION LLC),CDPH-10003462 (Baldwin Park TALE Corporation),1
"C11-0000937-LIC (KIND HOUSE, INC.)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",15
"C11-0000937-LIC (KIND HOUSE, INC.)",C10-0000596-LIC (ROYAL APOTHECARY L.L.C.),18
C11-0000939-LIC (GREENFIELD ORGANIX),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",18
"C11-0000940-LIC (AMERICAS BEST CANNABIS, LLC)",C11-0000314-LIC (Med For America Inc.),1
C11-0000948-LIC (NMC ORGANIZATION),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",10
C11-0000948-LIC (NMC ORGANIZATION),C9-0000320-LIC (IN DA CUT LLC),1
C11-0000948-LIC (NMC ORGANIZATION),CDPH-10003462 (Baldwin Park TALE Corporation),2
C11-0000949-LIC (GOLDEN STATE RECYCLING COLLECTIVE),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",6
"C11-0000951-LIC (PALOMAR WORKS, INC.)",C11-0000156-LIC (HTC SOLUTIONS INC.),2
"C11-0000951-LIC (PALOMAR WORKS, INC.)",CDPH-10003462 (Baldwin Park TALE Corporation),2
"C11-0000956-LIC (E&J DISTRIBUTORS, LLC)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
"C11-0000963-LIC (ICOAK, INC.)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",5
"C11-0000963-LIC (ICOAK, INC.)","CDPH-10003556 (WTO Essentials, Inc)",1
"C11-0000982-LIC (Green Light Distribution, LLC)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
C11-0000988-LIC (VBX Labs LLC),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
C11-0001002-LIC (DOC GREENS LLC),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
C11-0001006-LIC (410 EXTRACTS),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",2
"C11-0001007-LIC (EFD, LLC)",C11-0000314-LIC (Med For America Inc.),19
"C11-0001008-LIC (SD STRAINS, INC.)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
C11-0001016-LIC (WALNUT LLC),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",4
C11-0001016-LIC (WALNUT LLC),C11-0000314-LIC (Med For America Inc.),3
C11-0001016-LIC (WALNUT LLC),C9-0000320-LIC (IN DA CUT LLC),1
C11-0001016-LIC (WALNUT LLC),CDPH-10003462 (Baldwin Park TALE Corporation),4
C11-0001016-LIC (WALNUT LLC),"CDPH-10003556 (WTO Essentials, Inc)",1
C11-0001028-LIC (THERAPEUTIC HEALTH COLLECTIVE),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",3
C11-0001028-LIC (THERAPEUTIC HEALTH COLLECTIVE),C10-0000596-LIC (ROYAL APOTHECARY L.L.C.),2
C11-0001028-LIC (THERAPEUTIC HEALTH COLLECTIVE),C9-0000320-LIC (IN DA CUT LLC),1
C11-0001030-LIC (THE GREEN PEAKZ LLC),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",4
"C11-0001041-LIC (XTRACTA DISTRIBUTION, LLC)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",7
C11-0001053-LIC (LBS DISTRIBUTION),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",8
C11-0001053-LIC (LBS DISTRIBUTION),C10-0000596-LIC (ROYAL APOTHECARY L.L.C.),1
C11-0001053-LIC (LBS DISTRIBUTION),"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",3
C11-0001056-LIC (SOUTHERN MENDOCINO COMPANY),"CDPH-10003556 (WTO Essentials, Inc)",1
C11-0001065-LIC (EVENT HORIZON TECHNOLOGIES),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",6
C11-0001065-LIC (EVENT HORIZON TECHNOLOGIES),C10-0000596-LIC (ROYAL APOTHECARY L.L.C.),5
"C11-0001065-LIC (EVENT HORIZON TECHNOLOGIES, INC.)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
"C11-0001065-LIC (EVENT HORIZON TECHNOLOGIES, INC.)",C10-0000596-LIC (ROYAL APOTHECARY L.L.C.),1
"C11-0001066-LIC (APOLLO CULTIVATION MANAGEMENT, LLC)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",2
C11-0001070-LIC (LEFT COAST LLC),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
"C11-0001071-LIC (KDM HOLDINGS, LLC)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",9
"C11-0001071-LIC (KDM HOLDINGS, LLC)",C11-0000314-LIC (Med For America Inc.),2
"C11-0001071-LIC (KDM HOLDINGS, LLC)",C11-0001267-LIC (Commerce on Demand LLC),1
C11-0001089-LIC (JC RAD INC.),C10-0000596-LIC (ROYAL APOTHECARY L.L.C.),3
"C11-0001090-LIC (HIGHLAND PARK PATIENT COLLECTIVE, INC.)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",5
"C11-0001091-LIC (IRON SUMMIT DISTRIBUTION, INC.)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
"C11-0001099-LIC (DELTA HEALTH, INC.)",C11-0000314-LIC (Med For America Inc.),1
"C11-0001101-LIC (SENSE DISTRIBUTION, INC.)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
"C11-0001106-LIC (GREEN EARTH OPERATIONS, INC.)",C10-0000596-LIC (ROYAL APOTHECARY L.L.C.),3
C11-0001111-LIC (MODERN DETERMINISM LLC),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
C11-0001111-LIC (MODERN DETERMINISM LLC),C10-0000596-LIC (ROYAL APOTHECARY L.L.C.),1
C11-0001133-LIC (SF BAY LGSY LLC),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",10
"C11-0001135-LIC (HERBL, INC.)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",32
"C11-0001135-LIC (HERBL, INC.)",C10-0000596-LIC (ROYAL APOTHECARY L.L.C.),6
"C11-0001135-LIC (HERBL, INC.)",C11-0001267-LIC (Commerce on Demand LLC),1
"C11-0001135-LIC (HERBL, INC.)",C9-0000320-LIC (IN DA CUT LLC),4
C11-0001138-LIC (GK MANAGEMENT SERVICES LLC.),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",2
C11-0001138-LIC (GK MANAGEMENT SERVICES LLC.),C11-0001267-LIC (Commerce on Demand LLC),1
"C11-0001144-LIC (ARTISAN CANNA CIGARS, LLC)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",2
"C11-0001144-LIC (ARTISAN CANNA CIGARS, LLC)",C11-0000156-LIC (HTC SOLUTIONS INC.),1
"C11-0001144-LIC (ARTISAN CANNA CIGARS, LLC)","CDPH-10003556 (WTO Essentials, Inc)",7
C11-0001146-LIC (LCISM CORP),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",22
C11-0001146-LIC (LCISM CORP),C10-0000596-LIC (ROYAL APOTHECARY L.L.C.),15
"C11-0001149-LIC (17K MUSKRAT 2, INC.)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
"C11-0001151-LIC (SUNRISE CAREGIVER FOUNDATION, INC)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",2
"C11-0001157-LIC (REROC, LLC)",CDPH-10003462 (Baldwin Park TALE Corporation),1
"C11-0001170-LIC (TODAY'S HUMBOLDT COUNTY, LLC)",CDPH-10003462 (Baldwin Park TALE Corporation),1
"C11-0001171-LIC (LUVO, INC.)",C10-0000596-LIC (ROYAL APOTHECARY L.L.C.),2
"C11-0001175-LIC (Claremont Capital Partners, LLC.)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",4
"C11-0001175-LIC (Claremont Capital Partners, LLC.)",C11-0001267-LIC (Commerce on Demand LLC),1
"C11-0001175-LIC (CLAREMONT CAPITAL PARTNERS, LLC)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
"C11-0001175-LIC (CLAREMONT CAPITAL PARTNERS, LLC)",C11-0001267-LIC (Commerce on Demand LLC),2
C11-0001175-LIC (null null),C11-0001267-LIC (Commerce on Demand LLC),1
C11-0001187-LIC (QVI Inc.),"C11-0000425-LIC (GREENLEAF PROCESSORS, INC.)",1
"C11-0001213-LIC (NT VENTURES, INC)","CDPH-10002016 (Greenleaf Processors, Inc.)",2
"C11-0001216-LIC (NATURA DISTRIBUTION, LLC)","CDPH-10003556 (WTO Essentials, Inc)",2
C11-0001225-LIC (Poundtown SHM LLC),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
C11-0001231-LIC (BLOOM NETWORK),C11-0000314-LIC (Med For America Inc.),66
C11-0001235-LIC (Green Rocket Design and Technology Corp.),C11-0000314-LIC (Med For America Inc.),6
C11-0001240-LIC (GF DISTRIBUTION LLC),C11-0000314-LIC (Med For America Inc.),2
C11-0001241-LIC (SIGNAL MANAGEMENT LLC),C11-0000314-LIC (Med For America Inc.),1
"C11-0001255-LIC (Kiva Sales & Service, Inc)","C11-0000255-LIC (LADYBUG FARMS, LLC)",1
"C11-0001257-LIC (SYLMAR DISCOUNT COLLECTIVE, INC.)",C11-0000156-LIC (HTC SOLUTIONS INC.),1
C11-0001267-LIC (Commerce on Demand LLC),"C12-0000244-LIC (SEED 2 SOUL, LLC)",1
C11-0001267-LIC (Commerce on Demand LLC),C8-0000086-LIC (ENCORE LABS LLC),13
C11-0001267-LIC (Commerce on Demand LLC),"C9-0000170-LIC (Good Tree Holdings, LLC)",8
C11-0001267-LIC (Commerce on Demand LLC),C9-0000385-LIC (Commerce on Demand LLC),10
C11-0001267-LIC (Commerce on Demand LLC),"CDPH-10002273 (San Diego Alternative Care Cooperative, Inc.)",1
C11-0001268-LIC (GF Distribution LLC),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",13
C11-0001268-LIC (GF Distribution LLC),C11-0000314-LIC (Med For America Inc.),1
"C11-0001274-LIC (NABITWO, LLC)",C11-0000834-LIC (KORBEN LABS LLC),5
"C11-0001274-LIC (NABITWO, LLC)","CDPH-10003556 (WTO Essentials, Inc)",1
"C11-0001292-LIC (Dark Heart Distribution, LLC)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",2
"C11-0001297-LIC (DBM INDUSTRIES, LLC)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",4
"C11-0001297-LIC (DBM INDUSTRIES, LLC)",C11-0001267-LIC (Commerce on Demand LLC),1
C11-0001301-LIC (FOO FLOWER LLC),C11-0000156-LIC (HTC SOLUTIONS INC.),1
C11-0001305-LIC (MASTER BANGO),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",4
"C11-0001316-LIC (RMG Distribution, LP)",C10-0000596-LIC (ROYAL APOTHECARY L.L.C.),3
C11-0001319-LIC (Yerba Buena Logistics Services LLC),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
"C12-0000007-LIC (PROMONTORY HOLDINGS, LLC)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
C12-0000015-LIC (MELROSE FACILITY MANAGEMENT LLC),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",7
"C12-0000015-LIC (MELROSE FACILITY MANAGEMENT, LLC)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
"C12-0000015-LIC (MELROSE FACILITY MANAGEMENT, LLC)",C11-0001267-LIC (Commerce on Demand LLC),1
"C12-0000030-LIC (Voyage Distribution, Inc.)",C11-0000314-LIC (Med For America Inc.),2
"C12-0000030-LIC (Voyage Distribution, Inc.)",C11-0001267-LIC (Commerce on Demand LLC),1
"C12-0000030-LIC (Voyage Distribution, Inc.)",C9-0000385-LIC (Commerce on Demand LLC),1
"C12-0000030-LIC (Voyage Distribution, Inc.)",CDPH-10004633 (Commerce on Demand LLC),1
C12-0000035-LIC (RIO VERDE CORPORATION),C11-0000314-LIC (Med For America Inc.),2
C12-0000043-LIC (MCCULLOUGHS MANAGEMENT GROUP LLC),"CDPH-10003556 (WTO Essentials, Inc)",1
"C12-0000052-LIC (ZENGANIC, INC.)","CDPH-10003556 (WTO Essentials, Inc)",1
"C12-0000064-LIC (WEST VALLEY PATIENTS CENTER, INC.)",C11-0000314-LIC (Med For America Inc.),1
C12-0000066-LIC (Morris Katash),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
"C12-0000072-LIC (BROADWAY ALLIANCE, LLC)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",10
C12-0000080-LIC (ZEN MEDICAL GARDEN CORPORATION),C11-0000314-LIC (Med For America Inc.),1
C12-0000097-LIC (MMR CENTER INC),C11-0000314-LIC (Med For America Inc.),1
"C12-0000134-LIC (ECO GREEN GROW, LLC)","CDPH-10003556 (WTO Essentials, Inc)",3
C12-0000154-LIC (CALIFORNIA MARIJUANA COMPANY),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",7
C12-0000154-LIC (CALIFORNIA MARIJUANA COMPANY),C9-0000320-LIC (IN DA CUT LLC),1
C12-0000154-LIC (CALIFORNIA MARIJUANA COMPANY.),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",2
C12-0000164-LIC (SOUTHWEST CAREGIVERS INC.),C10-0000596-LIC (ROYAL APOTHECARY L.L.C.),1
"C12-0000192-LIC (MOTA, INC)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",5
C12-0000205-LIC (HERBALCURE CORPORATION),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
"C12-0000216-LIC (Caliva CAMISJ2, Inc)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
"C12-0000220-LIC (HIGH HACKS HOLDINGS, INC.)",C10-0000596-LIC (ROYAL APOTHECARY L.L.C.),2
C12-0000233-LIC (MAYWOOD L' CHAIM),C10-0000596-LIC (ROYAL APOTHECARY L.L.C.),1
"C12-0000253-LIC (PACIFIC COASTAL PRODUCTIONS, LLC)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
"C12-0000254-LIC (CALI BLUE SKY INVESTMENT, INC.)","C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
"C12-0000254-LIC (CALI BLUE SKY INVESTMENT, INC.)",C9-0000320-LIC (IN DA CUT LLC),1
C12-0000264-LIC (CONSCIOUS VITALITY CORPORATION),"CDPH-10003556 (WTO Essentials, Inc)",1
"C12-0000266-LIC (WESTSIDE CAREGIVERS CLUB, INC.)",C11-0000314-LIC (Med For America Inc.),5
"C12-0000266-LIC (WESTSIDE CAREGIVERS CLUB, INC.)","CDPH-10003556 (WTO Essentials, Inc)",2
C12-0000267-LIC (MED X NOW),C11-0000156-LIC (HTC SOLUTIONS INC.),4
C12-0000291-LIC (GREENBRIDGE PATIENT ASSOCIATION INC.),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",1
C12-0000295-LIC (SUBLIME PROCESSING LLC),C9-0000320-LIC (IN DA CUT LLC),1
C12-0000326-LIC (SMOKIN ACES CANNABIS LLC),C10-0000596-LIC (ROYAL APOTHECARY L.L.C.),1
"C9-0000204-LIC (WHOLESOME DELIVERY, INC.)",C11-0000314-LIC (Med For America Inc.),1
"CCL18-0000179 (Venice Caregiver Foundation, Inc.)",CDPH-10003462 (Baldwin Park TALE Corporation),2
CCL18-0000317 (MTG Investments Inc. DBA Seven Leaves),"CDPH-10003556 (WTO Essentials, Inc)",12
CCL18-0000577 (Farm87),"CDPH-10002731 (Korben Labs, LLC)",2
"CCL18-0000611 (ICOAK, Inc.)","CDPH-10003556 (WTO Essentials, Inc)",1
"CCL18-0000807 (FIGKH, Inc.)","CDPH-10003556 (WTO Essentials, Inc)",1
CCL18-0000856 (VBR DHS Management LLC),C11-0000314-LIC (Med For America Inc.),3
"CCL18-0000906 (Prosperity Brand, Inc.)","CDPH-10002731 (Korben Labs, LLC)",1
"CCL18-0000974 (Delco Alliance, Inc.)","CDPH-10002731 (Korben Labs, LLC)",1
CCL18-0000977 (88th Street Holdings LLC),"CDPH-10003556 (WTO Essentials, Inc)",8
"CCL18-0000979 (STUDIO CITY CAREGIVERS, INC.)",CDPH-10003462 (Baldwin Park TALE Corporation),1
CCL18-0000983 (88th Street Holdings LLC),"CDPH-10003556 (WTO Essentials, Inc)",7
"CCL18-0001012 (Faith & Family Farms, LLC)",CCL19-0000362 (HTC Solutions),1
CCL18-0001103 (Redwood Heritage Inc),"CDPH-10002731 (Korben Labs, LLC)",1
"CCL18-0001154 (CP1 Supply Systems, Inc)",C11-0000314-LIC (Med For America Inc.),24
"CCL18-0001171 (DewDrop Enterprise, LLC)",C11-0000156-LIC (HTC SOLUTIONS INC.),1
"CCL18-0001210 (Strong Agronomy Management, Inc.)","C11-0000255-LIC (LADYBUG FARMS, LLC)",1
CCL18-0001227 (Production Management Systems),C11-0000314-LIC (Med For America Inc.),1
"CCL18-0001331 (LH H20, Inc)","CDPH-10003556 (WTO Essentials, Inc)",1
CCL18-0001422 (Orbiter Blooms),"CDPH-10003556 (WTO Essentials, Inc)",1
CCL18-0001623 (Skypack Corp),"CDPH-10003556 (WTO Essentials, Inc)",1
"CCL18-0001689 (Bosim 1628 Management Company, LLC)","CDPH-10003556 (WTO Essentials, Inc)",3
"CCL18-0001727 (High Caliber Organics, Inc.)",C11-0001267-LIC (Commerce on Demand LLC),2
CCL18-0002170 (Anna Lewis),"CDPH-10003556 (WTO Essentials, Inc)",4
CCL18-0002171 (Anna Lewis),"CDPH-10003556 (WTO Essentials, Inc)",6
"CCL18-0002172 (Lewis, Anna)","CDPH-10003556 (WTO Essentials, Inc)",3
CCL18-0002264 (California Artisanal Medicine dba CAM),"CDPH-10003556 (WTO Essentials, Inc)",1
CCL18-0002264 (California Artisanal Medicine DBA CAM),"CDPH-10003556 (WTO Essentials, Inc)",7
CCL18-0002326 (Cool Ridge Inc.),"CDPH-10002731 (Korben Labs, LLC)",1
"CCL18-0002601 (You Only Live Once Farms, L.L.C.)","CDPH-10003556 (WTO Essentials, Inc)",2
CCL18-0002813 (Briza Botanicals),"C10-0000064-LIC (HUENEME PATIENT CONSUMER COLLECTIVE, LLC.)",2
CCL18-0002844 (Fields LLC),CDPH-10003462 (Baldwin Park TALE Corporation),2
CCL18-0002848 (Fields LLC),CDPH-10003462 (Baldwin Park TALE Corporation),2
CCL18-0002850 (Fields LLC),CDPH-10003462 (Baldwin Park TALE Corporation),1
CCL18-0003236 (Green Sprouts LLC),C11-0001112-LIC (OAKTOWN DISTRIBUTION),1
CCL18-0003236 (Green Sprouts LLC),"CCL18-0000071 (Rainmaker Properties, LLC)",1
CCL18-0003236 (Green Sprouts LLC),"CCL18-0000121 (Honeydew Farms, LLC)",1
CCL18-0003236 (Green Sprouts LLC),"CCL18-0000535 (Zabala Farms of Salinas, LLC)",2
CCL18-0003236 (Green Sprouts LLC),CCL18-0000868 (Bon Vivant Enterprises),1
CCL18-0003236 (Green Sprouts LLC),"CCL18-0001690 (BTW Industries, Inc.)",2
CCL18-0003236 (Green Sprouts LLC),CCL18-0003238 (Ladybug Farms LLC),4
CCL18-0003236 (Green Sprouts LLC),CCL18-0003239 (Ladybug Farms LLC),13
CCL18-0003236 (Green Sprouts LLC),CCL18-0003240 (Ladybug Farms LLC),18
CCL18-0003236 (Green Sprouts LLC),CCL18-0003241 (Ladybug Farms LLC),15
CCL18-0003236 (Green Sprouts LLC),CCL18-0003242 (Ladybug Farms LLC),13
CCL18-0003236 (Green Sprouts LLC),CCL18-0003243 (Ladybug Farms LLC),11
CCL18-0003236 (Green Sprouts LLC),CCL18-0003244 (Ladybug Farms LLC),14
CCL18-0003236 (Green Sprouts LLC),CCL18-0003245 (Ladybug Farms LLC),11
CCL18-0003236 (Green Sprouts LLC),CCL18-0003246 (Ladybug Farms LLC),9
CCL18-0003236 (Green Sprouts LLC),CCL18-0003247 (Ladybug Farms LLC),9
CCL18-0003236 (Green Sprouts LLC),CCL18-0003248 (Ladybug Farms LLC),34
CCL18-0003236 (Green Sprouts LLC),"CCL19-0000208 (Nanofarms, Inc.)",2
CCL18-0003236 (Green Sprouts LLC),"CCL19-0001018 (A.C.E. Agriculture, LLC)",1
CCL18-0003236 (Green Sprouts LLC),CCL19-0003614 (PINNACLE FARMS),2
CCL18-0003236 (Green Sprouts LLC),CCL19-0004867 (Sierra Nevada Cannabis Co.),1
CCL18-0003236 (Green Sprouts LLC),CCL19-0005084 (Kori & Michael Allbritton),1
CCL18-0003236 (Green Sprouts LLC),CCL19-0005413 (Ladybug Farms LLC),17
CCL18-0003236 (Green Sprouts LLC),CCL19-0005414 (Ladybug Farms LLC),20
CCL18-0003236 (Green Sprouts LLC),CCL19-0005415 (Ladybug Farms LLC),4
CCL18-0003236 (Green Sprouts LLC),CCL19-0005417 (Ladybug Farms LLC),2
CCL18-0003236 (Green Sprouts LLC),CCL19-0005418 (Ladybug Farms LLC),5
CCL18-0003236 (Green Sprouts LLC),CCL19-0005419 (Ladybug Farms LLC),15
CCL18-0003236 (Green Sprouts LLC),CCL19-0005420 (Ladybug Farms LLC),3
CCL18-0003236 (Green Sprouts LLC),CCL19-0005421 (Ladybug Farms LLC),8
CCL18-0003236 (Green Sprouts LLC),CCL19-0005422 (Ladybug Farms LLC),5
CCL18-0003236 (Green Sprouts LLC),CCL19-0005424 (Ladybug Farms LLC),3
CCL18-0003236 (Green Sprouts LLC),CCL19-0005425 (Ladybug Farms LLC),14
CCL18-0003236 (Green Sprouts LLC),"CCL20-0000056 (Stone Madrone Farms, Inc.)",2
CCL18-0003236 (Green Sprouts LLC),CCL20-0000242 (Buck Mountain Cannabis),1
CCL18-0003236 (Green Sprouts LLC),CCL20-0001448 (LAND Hammer),1
CCL18-0003236 (Green Sprouts LLC),CCL20-0002085 (Green Sprouts LLC),2
CCL18-0003236 (Green Sprouts LLC),CCL20-0002087 (Green Sprouts LLC),8
CCL18-0003236 (Green Sprouts LLC),CCL20-0002088 (Green Sprouts LLC),1
CCL18-0003236 (Green Sprouts LLC),"CCL20-0002237 (Odell Farms, LLC)",1
CCL18-0003236 (Green Sprouts LLC),"CCL20-0002243 (Odell Farms, LLC)",1
CCL18-0003236 (Green Sprouts LLC),"CCL20-0002244 (Odell Farms, LLC)",1
CCL18-0003236 (Green Sprouts LLC),"CCL20-0002245 (Odell Farms, LLC)",1
CCL18-0003236 (Green Sprouts LLC),"CCL20-0002246 (Odell Farms, LLC)",1
CCL18-0003236 (Green Sprouts LLC),"CCL20-0002247 (Odell Farms, LLC)",1
CCL18-0003236 (Green Sprouts LLC),"CCL20-0002248 (Odell Farms, LLC)",1
CCL18-0003236 (Green Sprouts LLC),"CCL20-0002249 (Odell Farms, LLC)",1
CCL18-0003236 (Green Sprouts LLC),"CCL20-0002250 (Odell Farms, LLC)",1
CCL18-0003236 (Green Sprouts LLC),"CCL20-0002251 (Odell Farms, LLC)",1
CCL18-0003236 (Green Sprouts LLC),"CCL20-0002567 (DNA Organics, Inc.)",2
CCL18-0003236 (Green Sprouts LLC),CCL20-0003104 (Happy Frog Tim LLC),1
CCL18-0003236 (Green Sprouts LLC),"CCL20-0003153 (DNA Organics, Inc.)",1
CCL18-0003236 (Green Sprouts LLC),CCL21-0000057 (Cannabis Ag Management Inc.),1
CCL18-0003236 (Green Sprouts LLC),CCL21-0000058 (Patchwork Farms),1
CCL18-0003236 (Green Sprouts LLC),"CCL21-0000059 (Family Florals, Inc.)",1
CCL18-0003236 (Green Sprouts LLC),CCL21-0000122 (Ladybug Farms LLC),5
CCL18-0003236 (Green Sprouts LLC),CCL21-0000123 (Ladybug Farms LLC),7
CCL18-0003236 (Green Sprouts LLC),CCL21-0000124 (Ladybug Farms LLC),7
CCL18-0003236 (Green Sprouts LLC),CCL21-0000129 (Ladybug Farms LLC),3
CCL18-0003236 (Green Sprouts LLC),CCL21-0000130 (Ladybug Farms LLC),4
CCL18-0003236 (Green Sprouts LLC),CCL21-0000131 (Ladybug Farms LLC),5
CCL18-0003236 (Green Sprouts LLC),"CCL21-0000314 (Ursa Valley, LLC)",1
CCL18-0003236 (Green Sprouts LLC),"CCL21-0000320 (Ursa Valley, LLC)",1
CCL18-0003236 (Green Sprouts LLC),"CCL21-0000321 (Ursa Valley, LLC)",1
CCL18-0003236 (Green Sprouts LLC),"CCL21-0000394 (Ursa Valley, LLC)",1
CCL18-0003236 (Green Sprouts LLC),CCL21-0000433 (Pinnacles of Prussian Hill LLC.),1
